,HJD_UTC,VEL,1,2,3,4,5,6,7,8,9,10,15,16,17,18,err,cts,el,spectemp,ccdtemp,dewfoc,pressure,ha,exptime,VEL_DT
146,17269.720431,37.6250076654,0.00342374411412,-0.00462418003008,-0.00049074384151,0.00739031750709,0.0718385875225,0.09354801476,0.0251858551055,-0.0261726379395,0.13173045218,0.108199775219,0.0281711407006,0.00158927205484,-0.00125996745192,0.00105925230309,2.47104239464,19042,-20.3439490446,-0.0268151212815,2.57961740005,32.2993630573,-4.7707297872,3.585,11.4076433121,31.5892674742
147,17269.722479,33.7822692108,0.00119377172086,-0.00391479162499,0.00574481952935,-0.00290013314225,0.0801501870155,0.0705356150866,0.0230991877615,-0.0303893145174,0.130242973566,0.101208791137,0.0256438776851,0.00655022915453,-0.00556682888418,0.00217051478103,2.56337666512,18810,-20.3439490446,-0.0668160367815,2.57961740005,32.2993630573,-4.7707297872,3.635,10.4076433121,27.4344356114
148,17274.631592,-14.1191350088,0.00408168043941,-0.00427025882527,0.00106596318074,0.00377200706862,0.165710702538,0.0582912825048,0.0398629158735,0.00363378762268,0.142417415977,0.0767377689481,0.0228308532387,0.00689983135089,-0.00214522262104,-0.000225758296438,2.50742745399,21884,0.656050955414,0.133184726118,2.57961740005,31.2993630573,-0.770729787197,1.782,102.407643312,-20.7063059706
149,17283.727377,-65.5161765916,0.00415955344215,-0.00406246306375,-0.00308149214834,0.0144196022302,0.0798083022237,0.0915150865912,0.00845678988844,-0.0214735139161,0.137771457434,0.0838365033269,0.0253199003637,0.00240882160142,-0.000974091468379,0.000884797424078,2.49094033241,17505,-32.3439490446,-0.00681466358153,2.57961740005,50.2993630573,-0.170693166197,4.69,35.4076433121,-72.2465425672
150,17283.728951,-73.0069432039,0.0063161351718,-0.0140344882384,0.0140285026282,-0.00964053999633,0.097359649837,0.0530981272459,0.030849037692,-0.0555469579995,0.160034090281,0.0959673076868,0.0321386754513,-0.00202742964029,0.00224534980953,-0.000986748957075,2.39240646362,22226,-33.3439490446,-0.00681466358153,2.47961892595,50.2993630573,-0.170693166197,4.727,119.407643312,-77.9004411911
151,17283.733164,-67.9473955087,0.00201042718254,-0.00116546102799,-0.00550721120089,0.0170133337379,0.0750521868467,0.103352069855,0.000648205517791,-0.0305503867567,0.151764258742,0.0773484483361,0.0273503232747,0.00241938256659,-0.00139073992614,0.000937574193813,2.58841466904,17005,-34.3439490446,-0.0168148923815,2.47961892595,50.2993630573,-0.170693166197,4.829,49.4076433121,-74.2486854725
152,17286.678328,-62.3213046029,0.00117335899267,0.00177755020559,-0.0106770582497,0.0164249837399,0.0487613156438,0.0862166434526,0.0150538403541,-0.0672474130988,0.160219743848,0.0751069933176,0.0374777950346,-0.00208954466507,0.0021301836241,-0.00011229350639,3.19116735458,8552,-21.3439490446,0.203184420918,2.57961740005,22.2993630573,-0.370705373197,3.71,-66.5923566879,-68.9347796761
153,17290.691648,-26.6943214863,0.00499220984057,-0.000572713674046,-0.00702183507383,0.0167248491198,0.0576520599425,0.136374607682,-0.0012251714943,-0.0831310749054,0.205961212516,0.0808022096753,0.0511140525341,-0.021493403241,0.0545325092971,-0.010144433938,4.18228912354,6185,-28.3439490446,0.183183963218,2.47961892595,2.29936305733,0.429282419803,4.297,-72.5923566879,-31.5982466475
154,17290.692712,-27.973304009,0.00803338363767,-0.00372978788801,-0.00624903384596,0.0425626561046,0.0531988665462,0.144306272268,-0.0115402843803,-0.0739899948239,0.201477393508,0.0665984451771,0.0568894296885,-0.0114022064954,0.00430807238445,-0.00228372076526,4.24013662338,5736,-28.3439490446,0.143184955018,2.47961892595,2.29936305733,0.429282419803,4.323,-77.5923566879,-33.2417075722
155,17290.693754,-25.3408624876,0.0207692589611,-0.0205229017884,0.00555318966508,0.0545210763812,0.0244276542217,0.190364420414,-0.0461708903313,-0.114233858883,0.235163852572,0.0455457828939,0.073033310473,-0.0296268798411,0.0208449587226,-0.0118405055255,3.90163373947,5629,-28.3439490446,0.153185183918,2.57961740005,2.29936305733,0.429282419803,4.348,-75.5923566879,-30.5696588496
156,17292.68499,-2.24767298411,0.00262116547674,-0.00306917587295,-0.000332777854055,0.0216743312776,0.162595525384,0.151800230145,-0.0550240315497,0.00871952436864,0.158201873302,0.0837771892548,0.0268862675875,-0.000225296229473,0.00076114339754,-0.000843497051392,2.91961812973,24499,-28.3439490446,0.0431845735185,2.57961740005,12.2993630573,-1.8707053732,4.27,81.4076433121,-7.93086820857
